,,,,,,Parameter Method,,,,,,,,,,,,,,,,,,,,,Historical Method,,,Monte Carlo,
,,,,,,Estimated using 2 year rolling windows,,,,5-day,,,Estimated using 5 year rolling windows,,,,5-day,,,Estimated using 10 year rolling windows,,,,5-day,,,5-day,,,5-day,
Date,AAPL,AMZN,Portfolio,Return,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,99% VaR,97.5% ES,,99% VaR,97.5% ES
5/22/09,15.939855,75.639999,4046.642427,-0.008712637,,0.317278426,0.451795357,0.000885422,0.001937807,1339.194052,1343.482557,,0.265104498,0.345437756,0.000676759,0.001214594,1033.765564,1037.534176,,0.326104738,,,0.000841997,,,,1620.041399,1565.738949,,1441.142812,1440.87439
5/21/09,16.158458,75.959999,4082.05339,-0.020102195,,0.317262495,0.451795707,0.000888476,0.001913928,1339.197813,1343.486318,,0.267501345,0.345411377,0.000686549,0.001185133,1033.26002,1037.028651,,0.326864938,,,0.00083402,,,,1620.041399,1565.738949,,1458.186863,1458.606753
5/20/09,16.378363,77.970001,4164.941951,-0.005286629,,0.312325466,0.451921817,0.000872968,0.001892831,1340.413808,1344.70235,,0.269747534,0.345406289,0.000677097,0.00118038,1032.845126,1036.613894,,0.322973445,,,0.000831922,,,,1620.041399,1565.738949,,1448.250655,1442.287495
5/19/09,16.583956,77.870003,4187.01876,0.015974959,,0.305853747,0.451770529,0.000809075,0.001902027,1341.08469,1345.372133,,0.265157746,0.345331417,0.000649755,0.001187327,1033.437115,1037.205081,,0.306764997,,,0.000838261,,,,1620.041399,1565.738949,,1440.572308,1430.878291
5/18/09,16.479858,75.949997,4120.662734,0.032658263,,0.327495797,0.450197968,0.000925784,0.001946577,1332.77867,1337.062236,,0.276193256,0.344485823,0.000697215,0.001207791,1028.936245,1032.699846,,0.335461206,,,0.000851221,,,,1620.041399,1565.738949,,1425.209919,1446.282146
5/15/09,15.929445,73.599998,3988.262789,-0.012613542,,0.299529835,0.452336181,0.000812527,0.001993845,1343.819651,1348.108599,,0.281532311,0.344620679,0.000713631,0.001193847,1028.390597,1032.155425,,0.307451028,,,0.000846215,,,,1620.041399,1565.738949,,1427.370136,1452.555322
5/14/09,15.998409,75.110001,4038.887517,0.020065965,,0.30392862,0.452207752,0.000807415,0.002068218,1342.689821,1346.97868,,0.287528157,0.344575963,0.000743871,0.001200399,1027.189005,1030.954006,,0.306185729,,,0.000854178,,,,1620.041399,1565.738949,,1449.825471,1463.869719
5/13/09,15.54819,74.190002,3958.651046,-0.04503211,,0.290890423,0.45186438,0.000699219,0.001972331,1343.92856,1348.21507,,0.28294574,0.344398697,0.000714644,0.001171312,1027.472734,1031.236304,,0.278530225,,,0.000836308,,,,1620.041399,1565.738949,,1444.445408,1435.674941
5/12/09,16.189688,77.93,4140.992248,-0.02389134,,0.302498261,0.451247589,0.000762124,0.001928937,1340.136761,1344.422025,,0.289694452,0.344034019,0.000738339,0.001160837,1025.176428,1028.938256,,0.294020745,,,0.000826827,,,,1620.041399,1565.738949,,1433.538556,1436.368152
5/11/09,16.859813,78.610001,4241.117401,0.005784773,,0.30129784,0.451226711,0.0007529,0.001919593,1340.282153,1344.567239,,0.288980372,0.344019162,0.000724718,0.001162599,1025.25898,1029.020664,,0.29167689,,,0.000829123,,,,1620.041399,1565.738949,,1469.087611,1457.852329
5/8/09,16.810367,77.949997,4216.654323,-0.008311605,,0.309416097,0.451694889,0.000773518,0.001884344,1340.252133,1344.539606,,0.286957881,0.343939491,0.000715384,0.001137633,1025.379938,1029.14098,,0.297047368,,,0.000825825,,,,1620.041399,1565.738949,,1431.803306,1442.868568
5/7/09,16.793451,79.279999,4251.847543,-0.030126345,,0.299509052,0.451298511,0.00071995,0.001822347,1340.798799,1345.083993,,0.281044849,0.343711257,0.000692688,0.001110628,1025.747674,1029.506868,,0.283406185,,,0.00081387,,,,1620.041399,1565.738949,,1425.21851,1432.456437
5/6/09,17.241068,81.989998,4381.889172,-0.000179431,,0.324168651,0.450254943,0.000791127,0.001844362,1333.517029,1337.800521,,0.293607625,0.343262217,0.000728747,0.001116727,1022.162046,1025.919404,,0.301113592,,,0.000813799,,,,1620.041399,1565.738949,,1436.624733,1447.661572
5/5/09,17.268392,81.900002,4382.675488,0.01603518,,0.321927379,0.450230599,0.000746323,0.001864684,1333.831401,1338.114614,,0.294725739,0.343294016,0.00071653,0.001136729,1022.058367,1025.816005,,0.289805959,,,0.000820162,,,,1620.041399,1565.738949,,1439.073847,1452.6779
5/4/09,17.185116,79.769997,4312.958952,0.023156784,,0.336753954,0.449832707,0.000749552,0.001918969,1330.120489,1334.403507,,0.299698564,0.343082815,0.000736669,0.001175153,1020.538155,1024.294858,,0.29060089,,,0.000829351,,,,1620.041399,1565.738949,,1437.903922,1455.264728
5/1/09,16.55663,78.959999,4214.232202,-0.005084028,,0.341692234,0.449774684,0.000741977,0.001892703,1329.101607,1333.384832,,0.302225868,0.343054011,0.000735821,0.001162746,1020.001351,1023.758064,,0.28868269,,,0.000827333,,,,1620.041399,1565.738949,,1460.551232,1458.650053
4/30/09,16.373158,80.519997,4235.712034,0.007417879,,0.342979673,0.449746738,0.000780884,0.001894034,1328.798543,1333.081774,,0.304895383,0.343020562,0.000755617,0.001167707,1019.425219,1023.181925,,0.298333966,,,0.000830277,,,,1620.041399,1565.738949,,1463.762514,1475.492444
4/29/09,16.283374,79.790001,4204.408282,-0.0126578,,0.31428684,0.449084033,0.000731881,0.001886502,1331.800278,1336.078639,,0.295440322,0.342598147,0.000743593,0.001152092,1019.841077,1023.594462,,0.285918419,,,0.000825254,,,,1620.041399,1565.738949,,1454.090283,1463.771385
4/28/09,16.122025,82.400002,4257.965081,-0.007773443,,0.313262256,0.449092286,0.000708797,0.001798273,1332.000572,1336.278876,,0.294775618,0.342606601,0.000735581,0.001142935,1019.984903,1023.738291,,0.280172957,,,0.000822169,,,,1620.041399,1565.738949,,1427.650559,1451.065197
4/27/09,16.230025,83.120003,4291.193109,-0.005681983,,0.340376223,0.448226034,0.000837576,0.001810792,1324.807081,1329.084491,,0.302396818,0.342101107,0.000769494,0.001135019,1017.108218,1020.859038,,0.312370392,,,0.000819915,,,,1620.041399,1565.738949,,1440.763056,1453.935946
4/24/09,16.122025,84.459999,4315.644997,0.019699214,,0.33779932,0.44824638,0.000842352,0.001845589,1325.310029,1329.587296,,0.299981764,0.342151133,0.000750288,0.001143589,1017.688945,1021.439895,,0.313582644,,,0.000827732,,,,1620.041399,1565.738949,,1439.649448,1438.954815
4/23/09,16.317207,80.610001,4231.462075,0.024092184,,0.356995281,0.448249808,0.000930924,0.00185848,1322.015463,1326.294372,,0.307349216,0.342136564,0.000810685,0.001200198,1016.33204,1020.083448,,0.335800448,,,0.000837292,,,,1620.041399,1565.738949,,1447.549248,1454.317999
4/22/09,15.811035,79.199997,4130.735151,0.002167541,,0.340157649,0.447765185,0.000886702,0.001822264,1323.498989,1327.774674,,0.302323982,0.341886097,0.000786553,0.001155859,1016.475173,1020.224652,,0.32450311,,,0.000838152,,,,1620.041399,1565.738949,,1415.472957,1412.914
4/21/09,15.843565,78.739998,4121.791309,0.01284314,,0.326043118,0.447456885,0.000969873,0.001826874,1325.028402,1329.301745,,0.30092521,0.341804363,0.000826333,0.001177041,1016.478907,1020.227773,,0.344949986,,,0.000843249,,,,1620.041399,1565.738949,,1430.016567,1442.811983
4/20/09,15.679612,77.57,4069.193052,-0.014495488,,0.324801235,0.447441058,0.000968086,0.001793766,1325.195945,1329.469124,,0.298639313,0.341796357,0.000823204,0.001167072,1016.862292,1020.610938,,0.344491762,,,0.000837497,,,,1620.041399,1565.738949,,1429.825974,1426.331441
4/17/09,16.059566,78.050003,4128.60757,0.013022684,,0.341159805,0.446528896,0.00104131,0.001844507,1319.715483,1323.986649,,0.306319937,0.34130214,0.000871668,0.001165437,1014.007978,1017.754119,,0.362365982,,,0.000842664,,,,1620.041399,1565.738949,,1402.685752,1421.313249
4/16/09,15.803228,77.25,4075.190588,0.032700974,,0.326149171,0.44629987,0.000985378,0.001923097,1321.631468,1325.900506,,0.301150286,0.341168338,0.000856626,0.001185467,1014.527543,1018.272466,,0.348241422,,,0.000855641,,,,1620.041399,1565.738949,,1434.294066,1429.230569
4/15/09,15.307465,74.709999,3944.083237,-0.020286584,,0.322468233,0.446260021,0.0009437,0.001861855,1322.148889,1326.417466,,0.30165893,0.341182666,0.000849848,0.001158906,1014.47992,1018.224971,,0.337673422,,,0.000847591,,,,1620.041399,1565.738949,,1406.648274,1410.844415
4/14/09,15.394647,77.220001,4024.912315,-0.019250558,,0.338647566,0.446293037,0.000990441,0.001837975,1319.459142,1323.729214,,0.305208649,0.341115871,0.000864597,0.001146195,1013.646287,1017.391185,,0.349510684,,,0.000839952,,,,1620.041399,1565.738949,,1438.758008,1456.025828
4/13/09,15.643179,78.940002,4103.144715,-0.003164702,,0.348782598,0.446242813,0.00101984,0.001848064,1317.566627,1321.837369,,0.307735072,0.341070965,0.000887884,0.001136765,1013.060839,1016.805645,,0.356859301,,,0.000838696,,,,1620.041399,1565.738949,,1407.483864,1423.804964
4/9/09,15.5586,79.769997,4116.150516,0.031914304,,0.365433297,0.446372276,0.001071702,0.001921454,1315.076138,1319.348776,,0.309207115,0.341030152,0.000898321,0.001171886,1012.675675,1016.420336,,0.369796382,,,0.00085136,,,,1620.041399,1565.738949,,1411.988772,1429.334975
4/8/09,15.135706,76.980003,3986.86051,0.015658744,,0.341240073,0.445257067,0.000968319,0.001940996,1315.985575,1320.251976,,0.298464887,0.340462448,0.000860379,0.001207774,1012.884824,1016.625142,,0.343218816,,,0.000857574,,,,1620.041399,1565.738949,,1402.523111,1396.308615
4/7/09,14.963946,75.510002,3924.917522,-0.031044697,,0.337607745,0.445247589,0.000912705,0.001895342,1316.583715,1320.849773,,0.296710765,0.340460334,0.000841449,0.001172226,1013.191255,1016.931429,,0.329107315,,,0.000845255,,,,1620.041399,1565.738949,,1461.220466,1454.010541
4/6/09,15.412864,77.989998,4048.676488,0.008356546,,0.344597098,0.445204687,0.000932835,0.001906336,1315.254049,1319.520537,,0.297648471,0.340439909,0.000833077,0.001167127,1012.962659,1016.702775,,0.334181844,,,0.000848571,,,,1620.041399,1565.738949,,1455.587502,1443.573782
4/3/09,15.092765,78.169998,4014.984509,0.02595866,,0.323867468,0.444340903,0.000843774,0.001952992,1316.301613,1320.563086,,0.291922056,0.340025251,0.000826812,0.001200503,1012.737459,1016.474556,,0.311456208,,,0.000858872,,,,1620.041399,1565.738949,,1411.146818,1418.77951
4/2/09,14.665968,76.339996,3912.102016,0.037188578,,0.279110439,0.443414956,0.00072559,0.002038531,1321.305981,1325.560159,,0.284319219,0.339265286,0.000845107,0.001248203,1011.809006,1015.540776,,0.281888053,,,0.000873629,,,,1620.041399,1565.738949,,1415.953486,1435.812331
4/1/09,14.14288,73.5,3769.28848,0.015477043,,0.279516364,0.443419283,0.000702326,0.002065847,1321.248717,1325.502946,,0.284182147,0.339263747,0.000845088,0.001273275,1011.828828,1015.560577,,0.275957996,,,0.000879771,,,,1620.041399,1565.738949,,1431.229217,1425.421176
3/31/09,13.678348,73.440002,3711.400164,0.017920904,,0.270843773,0.443511308,0.000652369,0.002082876,1323.010675,1327.264521,,0.28143777,0.339288446,0.00083269,0.001288104,1012.392474,1016.124175,,0.263354097,,,0.000886882,,,,1620.041399,1565.738949,,1400.38548,1400.855317
3/30/09,13.596371,71.440002,3645.480947,-0.003121532,,0.268298178,0.443488637,0.000640484,0.002046788,1323.382732,1327.636278,,0.280312877,0.33927691,0.000839616,0.001274126,1012.558395,1016.289941,,0.260369761,,,0.000885644,,,,1620.041399,1565.738949,,1417.89173,1413.484746
3/27/09,13.903457,70.519997,3656.878213,-0.03659679,,0.287773977,0.443457807,0.00071489,0.001986314,1319.939181,1324.194253,,0.28551407,0.339164562,0.000864123,0.001247506,1011.29315,1015.024375,,0.279080634,,,0.000871121,,,,1620.041399,1565.738949,,1418.037165,1403.903959
3/26/09,14.296423,73.690002,3793.187239,0.023833712,,0.299779764,0.443248179,0.000727488,0.002014271,1317.258829,1321.514117,,0.288469284,0.339054837,0.00085521,0.001267068,1010.436226,1014.166981,,0.282256954,,,0.000880579,,,,1620.041399,1565.738949,,1429.873097,1433.866208
3/25/09,13.856614,72.400002,3703.85035,-0.003137023,,0.300541817,0.443220361,0.000723473,0.001958353,1317.046269,1321.301516,,0.291005571,0.33897614,0.000865712,0.001272196,1009.747233,1013.477681,,0.28125757,,,0.000879334,,,,1620.041399,1565.738949,,1420.284416,1423.479947
3/24/09,13.857915,72.809998,3715.487659,-0.025463453,,0.29467016,0.443151103,0.000695328,0.001898952,1317.855457,1322.109944,,0.290529759,0.33896254,0.000856164,0.001269076,1009.79122,1013.521547,,0.274126659,,,0.000869229,,,,1620.041399,1565.738949,,1438.816563,1444.556486
3/23/09,14.008856,75.580002,3811.311632,0.068667614,,0.287772228,0.443249474,0.000682138,0.002039958,1319.330981,1323.585261,,0.289954796,0.338964129,0.000860124,0.001316172,1009.898557,1013.628851,,0.270845543,,,0.000896479,,,,1620.041399,1565.738949,,1440.780917,1443.647428
3/20/09,13.21902,69.959999,3558.381392,-0.001233574,,0.268252414,0.443322287,0.000605922,0.00199488,1322.904928,1327.157838,,0.285279401,0.338880717,0.000851904,0.001321203,1010.481742,1014.211166,,0.251746776,,,0.000895989,,,,1620.041399,1565.738949,,1372.279396,1386.684375
3/19/09,13.222923,70.099998,3562.773627,-0.008559265,,0.288894897,0.44302947,0.000678416,0.001985769,1318.494975,1322.748511,,0.285759061,0.338842964,0.000848149,0.001321356,1010.282695,1014.011917,,0.269893787,,,0.000892592,,,,1620.041399,1565.738949,,1429.906313,1411.603937
3/18/09,13.209911,71.25,3593.399231,0.007397811,,0.283662444,0.443132878,0.000644486,0.002006838,1319.698263,1323.951752,,0.286993221,0.338841224,0.000846894,0.001333936,1010.057327,1013.786629,,0.261368272,,,0.000895528,,,,1620.041399,1565.738949,,1376.626178,1407.521754
3/17/09,12.967885,71.349998,3566.914029,0.054477149,,0.287001919,0.443175102,0.000643785,0.002165546,1319.246424,1323.500355,,0.287393176,0.338844921,0.000843493,0.001383668,1009.997099,1013.726454,,0.26119088,,,0.000917146,,,,1620.041399,1565.738949,,1405.142162,1409.432434
3/16/09,12.416171,66.980003,3377.796775,-0.015927221,,0.279279029,0.44321016,0.000661591,0.002168005,1320.678874,1324.932287,,0.284131641,0.338870175,0.000840465,0.001363562,1010.654767,1014.38404,,0.265671154,,,0.000910826,,,,1620.041399,1565.738949,,1426.965574,1436.134294
3/13/09,12.482533,68.629997,3432.026409,-0.009630822,,0.295652821,0.442759552,0.000715165,0.002151377,1316.54223,1320.795307,,0.292678242,0.338685678,0.000862146,0.00135301,1008.575537,1012.304282,,0.279013602,,,0.000907004,,,,1620.041399,1565.738949,,1404.450594,1417.05841
3/12/09,12.537184,69.580002,3465.23932,0.025398315,,0.321669789,0.443766369,0.000812794,0.002174909,1315.001354,1319.260462,,0.297865225,0.338757016,0.000894193,0.001374631,1007.864642,1011.594219,,0.303713192,,,0.000917083,,,,1620.041399,1565.738949,,1424.146834,1436.980141
3/11/09,12.059639,68.540001,3378.336347,0.043252334,,0.329125141,0.443855442,0.000818153,0.002294353,1313.976888,1318.236964,,0.297580815,0.338759416,0.000885063,0.001411998,1007.922604,1011.652175,,0.305070542,,,0.000934246,,,,1620.041399,1565.738949,,1430.920146,1430.59014
3/10/09,11.532648,65.709999,3235.33038,0.07476578,,0.359335592,0.443487957,0.000938829,0.002441022,1307.694025,1311.955258,,0.30559935,0.338389578,0.000917542,0.00146887,1005.379521,1009.107356,,0.335315039,,,0.000963915,,,,1620.041399,1565.738949,,1416.466263,1430.68969
3/9/09,10.814378,60.490002,3002.259794,-0.022423229,,0.353925708,0.443525241,0.000944295,0.002407129,1308.736036,1312.996953,,0.307808146,0.338440691,0.000935242,0.001449543,1005.139065,1008.867385,,0.336684228,,,0.000955017,,,,1620.041399,1565.738949,,1448.892705,1444.259235
3/6/09,11.099344,61.689999,3070.340596,-0.045203876,,0.360346621,0.443660837,0.001011431,0.002345206,1308.025298,1312.287274,,0.304953549,0.338474832,0.000928232,0.001415121,1005.751194,1009.479518,,0.353631764,,,0.000937079,,,,1620.041399,1565.738949,,1433.79555,1421.52066
3/5/09,11.559973,64.769997,3212.316649,-0.011700067,,0.379189432,0.442986618,0.001092554,0.002326615,1302.802211,1307.063211,,0.306019115,0.338371039,0.000915798,0.001406163,1005.248845,1008.976594,,0.373646914,,,0.000932436,,,,1620.041399,1565.738949,,1415.036469,1413.942087
3/4/09,11.863155,64.809998,3250.121699,0.041193866,,0.390198564,0.442876338,0.001096032,0.002381962,1300.57943,1304.840939,,0.309599096,0.338303683,0.000924571,0.001440194,1004.4073,1008.134889,,0.374522944,,,0.000948783,,,,1620.041399,1565.738949,,1421.631901,1434.132414
3/3/09,11.498816,61.700001,3118.956764,-0.000432691,,0.387885008,0.44278866,0.001109624,0.00235867,1300.722121,1304.983099,,0.30356045,0.338224075,0.000905956,0.001429189,1005.245592,1008.972233,,0.37797951,,,0.000948611,,,,1620.041399,1565.738949,,1440.17371,1448.693622
3/2/09,11.442864,61.990002,3120.3066,-0.031536039,,0.399960464,0.442537473,0.001166006,0.002328603,1297.902148,1302.163185,,0.303874841,0.338204802,0.000899842,0.001396886,1005.131513,1008.858055,,0.392023896,,,0.000936097,,,,1620.041399,1565.738949,,1435.274161,1434.083852
2/27/09,11.62113,64.790001,3220.276758,0.022132374,,0.419322727,0.441740563,0.001299655,0.002378432,1292.223919,1296.483531,,0.314997585,0.337896506,0.000956048,0.001416148,1002.218668,1005.944087,,0.4247977,,,0.00094488,,,,1620.041399,1565.738949,,1419.486674,1430.682273
2/26/09,11.605515,62.34,3149.787315,-0.021786862,,0.426238199,0.441936553,0.001352538,0.002322081,1291.603293,1295.864244,,0.318238182,0.338029839,0.000974916,0.001397513,1002.041301,1005.767801,,0.438238542,,,0.000936234,,,,1620.041399,1565.738949,,1446.940605,1437.767862
2/25/09,11.861854,63.709999,3219.164306,-0.011917063,,0.469679049,0.43688043,0.001522647,0.002291913,1269.256531,1273.501396,,0.337465359,0.335418471,0.00105932,0.001380463,990.7449274,994.4562696,,0.479020512,,,0.000931505,,,,1620.041399,1565.738949,,1404.532472,1416.37554
2/24/09,11.743445,65.599998,3257.756789,0.050643931,,0.452358661,0.43537765,0.001483627,0.002400359,1267.843895,1272.081317,,0.326154859,0.334470988,0.001013116,0.001422183,989.9127959,993.6172488,,0.468828776,,,0.000951602,,,,1620.041399,1565.738949,,1380.775764,1405.902698
2/23/09,11.314044,61.709999,3096.879296,-0.04022609,,0.424544096,0.43382183,0.001388974,0.002387876,1268.093965,1272.322803,,0.318119646,0.333704593,0.001012238,0.001386268,989.0406746,992.7396222,,0.444395912,,,0.000935639,,,,1620.041399,1565.738949,,1407.034289,1423.250733
2/20/09,11.867059,63.860001,3223.994167,0.019512063,,0.466069555,0.430473843,0.001560542,0.002455407,1251.052612,1255.271296,,0.333173551,0.331955709,0.001067316,0.001394067,981.0775561,984.7663348,,0.486300316,,,0.000943382,,,,1620.041399,1565.738949,,1421.637579,1407.405801
2/19/09,11.794191,61.950001,3161.697139,-0.021876045,,0.487335953,0.429575462,0.00163338,0.002420019,1244.716034,1248.932794,,0.338654759,0.331531542,0.001080851,0.001384543,978.8176687,982.5041024,,0.504363637,,,0.000934701,,,,1620.041399,1565.738949,,1399.862181,1405.91673
2/18/09,12.279543,62.349998,3231.624647,0.005125333,,0.505447597,0.43003664,0.001627554,0.002433201,1242.927119,1247.147299,,0.342465059,0.331567263,0.001076929,0.001390074,978.2433544,981.9302982,,0.502878699,,,0.000936735,,,,1620.041399,1565.738949,,1427.786435,1426.534814
2/17/09,12.300363,61.669998,3215.103867,-0.035869641,,0.4885736,0.429689955,0.001570638,0.002367018,1244.838058,1249.055395,,0.335576525,0.331380942,0.001051633,0.001375059,978.9145204,982.5997529,,0.488409987,,,0.000922501,,,,1620.041399,1565.738949,,1421.914588,1421.266955
2/13/09,12.902825,63.259998,3332.521769,-0.006380729,,0.497137958,0.429349588,0.001597402,0.002341777,1242.348067,1246.564712,,0.337999185,0.331240456,0.001064222,0.001372973,978.0572266,981.7417251,,0.494998154,,,0.000919969,,,,1620.041399,1565.738949,,1392.033721,1403.008801
2/12/09,12.917138,63.959999,3353.85367,0.008279762,,0.567032169,0.415158493,0.001992732,0.002336002,1188.270358,1192.431685,,0.371259531,0.324146779,0.001239389,0.00137967,950.6742508,954.3144986,,0.584694669,,,0.000923255,,,,1620.041399,1565.738949,,1391.27695,1402.66833
