Date,ES,VaR
2008-12-26,2368.34691982,2364.07960591
2008-12-24,2370.2081669,2365.94085766
2008-12-23,2369.10646166,2364.83848439
2008-12-22,2368.44545941,2364.17778388
2008-12-19,2368.47429259,2364.20662575
2008-12-18,2366.94022553,2362.67289561
2008-12-17,2367.27020947,2363.00677395
2008-12-16,2366.37103922,2362.10700704
2008-12-15,2369.99029392,2365.72906911
2008-12-12,2366.41138074,2362.14732934
2008-12-11,2369.26772914,2365.00635517
2008-12-10,2363.79180707,2359.526208
2008-12-09,2371.50201069,2367.24250647
2008-12-08,2372.37559805,2368.11541012
2008-12-05,2371.09696783,2366.83711918
2008-12-04,2369.38208922,2365.12083913
2008-12-03,2375.44475037,2371.18787018
2008-12-02,2378.60879948,2374.35405038
2008-12-01,2376.20190841,2371.9460361
2008-11-28,2378.20531639,2373.95020079
2008-11-26,2378.97284566,2374.71827607
2008-11-25,2374.97836316,2370.72230909
2008-11-24,2378.15151142,2373.89785044
2008-11-21,2368.16919906,2363.90573296
2008-11-20,2372.4044967,2368.14134218
2008-11-19,2381.93965423,2377.68239793
2008-11-18,2371.91178961,2367.64710847
2008-11-17,2371.22824306,2366.96301167
2008-11-14,2371.67645976,2367.41116882
2008-11-13,2401.07161673,2396.83810341
2008-11-12,2400.92233752,2396.68873931
2008-11-11,2399.03224652,2394.79914059
2008-11-10,2400.34679004,2396.11278007
2008-11-07,2395.63499836,2391.39762619
2008-11-06,2399.59158369,2395.35615664
2008-11-05,2401.47369651,2397.23986953
2008-11-04,2405.11034794,2400.87872849
2008-11-03,2406.12150835,2401.88901851
2008-10-31,2407.40213554,2403.17052741
2008-10-30,2407.11262021,2402.87747728
2008-10-29,2410.94912523,2406.71510507
2008-10-28,2408.05533609,2403.82203668
2008-10-27,2411.74108849,2407.50910838
2008-10-24,2411.04949524,2406.8171769
2008-10-23,2409.41269266,2405.17927649
2008-10-22,2410.3704912,2406.13733843
2008-10-21,2410.8925001,2406.65959962
2008-10-20,2412.49360878,2408.26560306
2008-10-17,2406.94047817,2402.70962114
2008-10-16,2412.65886444,2408.42883895
2008-10-15,2411.90921586,2407.6788557
2008-10-14,2411.33410762,2407.10401981
2008-10-13,2415.49437333,2411.26735457
2008-10-10,2415.0201968,2410.79699003
2008-10-09,2401.16160441,2396.92399083
2008-10-08,2401.32937509,2397.0918605
2008-10-07,2402.07972821,2397.84275907
2008-10-06,2401.88703731,2397.6565009
2008-10-03,2395.26202908,2391.0277326
2008-10-02,2396.23615914,2392.00250212
2008-10-01,2395.45565295,2391.22376196
2008-09-30,2396.99141059,2392.75990249
2008-09-29,2398.90069276,2394.67065751
2008-09-26,2401.73875625,2397.51030864
2008-09-25,2402.3996087,2398.1779085
2008-09-24,2401.70099474,2397.47888757
2008-09-23,2397.44025116,2393.21462672
2008-09-22,2401.04969156,2396.82602872
2008-09-19,2396.19611243,2391.96796507
2008-09-18,2393.65073777,2389.42037643
2008-09-17,2393.56465373,2389.33457651
2008-09-16,2393.85534817,2389.62549098
2008-09-15,2395.45134218,2391.22184377
2008-09-12,2408.24251005,2404.02346792
2008-09-11,2401.03832389,2396.81426045
2008-09-10,2404.88843251,2400.66685725
2008-09-09,2400.17125694,2395.9465477
2008-09-08,2395.99003163,2391.76302243
2008-09-05,2403.9727302,2399.75133087
2008-09-04,2409.43349374,2405.21528829
2008-09-03,2407.8364796,2403.61794673
2008-09-02,2405.59397522,2401.37377981
2008-08-29,2404.44635013,2400.22540649
2008-08-28,2395.60418024,2391.37695585
2008-08-27,2393.05786057,2388.8286556
2008-08-26,2401.69572616,2397.4731178
2008-08-25,2399.11297331,2394.88926937
2008-08-22,2395.58719353,2391.36163904
2008-08-21,2393.05524801,2388.83020103
2008-08-20,2392.86644376,2388.64229936
2008-08-19,2393.26306584,2389.03919557
2008-08-18,2389.9691333,2385.74233295
2008-08-15,2391.63165923,2387.40617057
2008-08-14,2404.79364473,2400.57926068
2008-08-13,2404.32699601,2400.11342644
2008-08-12,2404.2957216,2400.08226246
2008-08-11,2403.7670701,2399.55312235
2008-08-08,2405.88233082,2401.6685122
2008-08-07,2397.07032952,2392.85084525
2008-08-06,2403.68920699,2399.47331519
2008-08-05,2395.05900193,2390.83631285
2008-08-04,2394.66961543,2390.44962144
2008-08-01,2393.05047135,2388.83190605
2008-07-31,2397.91471254,2393.70056284
2008-07-30,2397.84137803,2393.62628142
2008-07-29,2401.84231542,2397.62994741
2008-07-28,2400.93924571,2396.72653064
2008-07-25,2403.07605034,2398.86479318
2008-07-24,2406.62431896,2402.41488399
2008-07-23,2416.0045775,2411.80260362
2008-07-22,2417.67733409,2413.47682409
2008-07-21,2415.39461863,2411.1957354
2008-07-18,2416.28438036,2412.08610212
2008-07-17,2415.29930377,2411.10036048
2008-07-16,2408.58134799,2404.38047052
2008-07-15,2410.97317279,2406.7732876
2008-07-14,2409.85965762,2405.65962591
2008-07-11,2413.99349413,2409.7970073
2008-07-10,2414.6661249,2410.47029603
2008-07-09,2415.62358894,2411.43622733
2008-07-08,2417.68251168,2413.50591897
2008-07-07,2422.23670342,2418.06102339
2008-07-03,2427.04316397,2422.86717302
2008-07-02,2429.71131844,2425.5356059
2008-07-01,2427.5491006,2423.36459705
2008-06-30,2423.77592934,2419.58841096
2008-06-27,2419.57867684,2415.39071903
2008-06-26,2423.98469425,2419.79673076
2008-06-25,2424.46158959,2420.27048785
2008-06-24,2415.23317175,2411.03473469
2008-06-23,2423.66511092,2419.47385732
2008-06-20,2415.70819528,2411.51121794
2008-06-19,2420.39452151,2416.20018445
2008-06-18,2420.59155048,2416.39736134
2008-06-17,2421.92894614,2417.73580011
2008-06-16,2428.15143353,2423.96190978
2008-06-13,2428.13450603,2423.94497122
2008-06-12,2422.78258111,2418.58928591
2008-06-11,2423.15552432,2418.96245046
2008-06-10,2422.52499178,2418.332295
2008-06-09,2424.54848473,2420.35725225
2008-06-06,2417.23416865,2413.03646413
2008-06-05,2418.83757897,2414.64006285
2008-06-04,2413.92335064,2409.72172373
2008-06-03,2414.02150231,2409.81994506
2008-06-02,2416.0034946,2411.80077321
2008-05-30,2416.62664343,2412.42439548
2008-05-29,2424.36232563,2420.16641742
2008-05-28,2436.48018248,2432.29507454
2008-05-27,2437.68065083,2433.49530277
2008-05-23,2436.93088348,2432.74626752
2008-05-22,2438.76884129,2434.58517896
2008-05-21,2438.94103376,2434.7574018
2008-05-20,2437.34772658,2433.16285448
2008-05-19,2436.46597837,2432.28170847
2008-05-16,2437.3165488,2433.13288081
2008-05-15,2441.14203865,2436.96212876
2008-05-14,2438.30350048,2434.12184199
2008-05-13,2438.64644433,2434.46489294
2008-05-12,2443.26354166,2439.08404124
2008-05-09,2438.484611,2434.30228127
2008-05-08,2439.9175023,2435.73581044
2008-05-07,2439.3418444,2435.1597524
2008-05-06,2435.43767458,2431.25629773
2008-05-05,2429.76440394,2425.5798558
2008-05-02,2427.46222307,2423.27580387
2008-05-01,2425.6789596,2421.49518967
2008-04-30,2427.12248602,2422.93953426
2008-04-29,2430.48732272,2426.30376525
2008-04-28,2431.13094661,2426.94752057
2008-04-25,2430.18635766,2426.00219883
2008-04-24,2429.96164324,2425.77754452
2008-04-23,2431.48416264,2427.30057597
2008-04-22,2436.03901687,2431.85672099
2008-04-21,2442.66144032,2438.47938639
2008-04-18,2442.30365996,2438.12172087
2008-04-17,2449.46863858,2445.29362821
2008-04-16,2446.41874914,2442.24461829
2008-04-15,2446.85313886,2442.68210375
2008-04-14,2440.21469471,2436.03868225
2008-04-11,2443.63572968,2439.46246313
2008-04-10,2443.1697303,2438.99720081
2008-04-09,2479.98499285,2475.85610506
2008-04-08,2485.46487526,2481.33975992
2008-04-07,2482.33454231,2478.20703583
2008-04-04,2485.41423313,2481.28851128
2008-04-03,2482.67628444,2478.54801304
2008-04-02,2487.7799233,2483.65321838
2008-04-01,2488.15314444,2484.02655522
2008-03-31,2486.24247319,2482.11507279
2008-03-28,2488.00930456,2483.88208559
2008-03-27,2488.67514539,2484.54832026
2008-03-26,2487.05327282,2482.92566545
2008-03-25,2482.83209503,2478.70280536
2008-03-24,2485.27905299,2481.15105475
2008-03-20,2486.01186721,2481.88442683
2008-03-19,2485.97965189,2481.8521984
2008-03-18,2488.61549311,2484.48948331
2008-03-17,2489.5564245,2485.42703061
2008-03-14,2490.03645141,2485.90729612
2008-03-13,2489.85261541,2485.72337079
2008-03-12,2491.99839299,2487.87050686
2008-03-11,2493.07958518,2488.95243708
2008-03-10,2492.10896802,2487.9813865
2008-03-07,2493.05861777,2488.93186439
2008-03-06,2493.36498849,2489.23836486
2008-03-05,2495.68023559,2491.55445279
2008-03-04,2494.21354682,2490.08713904
2008-03-03,2497.1923224,2493.06765014
2008-02-29,2496.17345867,2492.04936515
2008-02-28,2496.85501217,2492.73032527
2008-02-27,2495.06574954,2490.93940142
2008-02-26,2499.91895802,2495.79411762
2008-02-25,2501.76036847,2497.63472605
2008-02-22,2501.47526434,2497.3500232
2008-02-21,2504.61196208,2500.48739562
2008-02-20,2505.34427623,2501.21925457
2008-02-19,2507.91368061,2503.79103132
2008-02-15,2511.05812285,2506.93741556
2008-02-14,2512.03936067,2507.91876391
2008-02-13,2510.94720813,2506.82567063
2008-02-12,2516.99782094,2512.87975158
2008-02-11,2512.20217917,2508.08229301
2008-02-08,2523.99391582,2519.88461626
2008-02-07,2523.8876592,2519.77831014
2008-02-06,2523.53072293,2519.4220822
2008-02-05,2507.86292392,2503.73613114
2008-02-04,2511.08501825,2506.96018892
2008-02-01,2494.31599069,2490.17523544
2008-01-31,2495.68728762,2491.54681738
2008-01-30,2489.00767539,2484.86146244
2008-01-29,2489.48611708,2485.34032327
2008-01-28,2489.08750704,2484.94145707
2008-01-25,2488.86702496,2484.71990047
2008-01-24,2485.55723783,2481.40810565
2008-01-23,2487.10171277,2482.95204614
2008-01-22,2489.92636402,2485.77655316
2008-01-18,2487.21965103,2483.07000167
2008-01-17,2484.41025409,2480.26092089
2008-01-16,2482.46893074,2478.31861953
2008-01-15,2483.58050751,2479.43059253
2008-01-14,2484.42355666,2480.27394058
2008-01-11,2484.85318664,2480.70400974
2008-01-10,2479.83454938,2475.67307803
2008-01-09,2479.93245347,2475.77098588
2008-01-08,2476.69224096,2472.52982748
2008-01-07,2473.62270209,2469.45718559
2008-01-04,2472.3404733,2468.16997908
2008-01-03,2472.37480824,2468.20432161
2008-01-02,2472.18269203,2468.01204183
2007-12-31,2479.24577778,2475.08095843
2007-12-28,2479.87487582,2475.71035352
2007-12-27,2481.07914772,2476.91506815
2007-12-26,2480.45001752,2476.28747858
2007-12-24,2482.00103645,2477.83878616
2007-12-21,2477.56092912,2473.39613955
2007-12-20,2477.77848235,2473.61352362
2007-12-19,2478.65217049,2474.48751861
2007-12-18,2484.8961737,2480.73575885
2007-12-17,2486.66657896,2482.50515104
2007-12-14,2487.23647799,2483.070407
2007-12-13,2476.58586668,2472.41151203
2007-12-12,2476.95978866,2472.78547204
2007-12-11,2478.18092671,2474.0072452
2007-12-10,2478.92700249,2474.75390972
2007-12-07,2476.07522802,2471.9023092
2007-12-06,2479.33146601,2475.16038324
2007-12-05,2477.99795922,2473.82614407
2007-12-04,2476.92358724,2472.75121737
2007-12-03,2477.11932356,2472.94998982
2007-11-30,2476.88659122,2472.71707849
2007-11-29,2480.2073277,2476.03952869
2007-11-28,2481.76831898,2477.60110119
2007-11-27,2480.29414819,2476.12729534
2007-11-26,2480.84762247,2476.68113315
2007-11-23,2480.7952406,2476.6304609
2007-11-21,2480.85516109,2476.69093788
2007-11-20,2486.75669063,2482.59381586
2007-11-19,2489.34155601,2485.17891974
2007-11-16,2489.90847181,2485.74608275
2007-11-15,2494.16024927,2490.00068152
2007-11-14,2486.99785247,2482.83167389
2007-11-13,2484.37138774,2480.20289313
2007-11-12,2485.23061308,2481.06282603
2007-11-09,2480.51851611,2476.34733511
2007-11-08,2475.02632738,2470.85132472
2007-11-07,2474.79902917,2470.62411597
2007-11-06,2480.35847796,2476.18766546
2007-11-05,2480.41519415,2476.24438659
2007-11-02,2477.64400678,2473.47166592
2007-11-01,2478.99814049,2474.82524743
2007-10-31,2475.29823454,2471.12343798
2007-10-30,2475.95329572,2471.77822965
2007-10-29,2473.86656774,2469.68968125
2007-10-26,2471.27180262,2467.09590654
2007-10-25,2471.87039117,2467.6944996
2007-10-24,2471.26816906,2467.09196376
2007-10-23,2475.90447585,2471.73106715
2007-10-22,2477.78198747,2473.60507303
2007-10-19,2470.24597998,2466.06141043
2007-10-18,2472.83371752,2468.6506185
2007-10-17,2460.92754402,2456.7331289
2007-10-16,2462.36707246,2458.17212025
2007-10-15,2459.48026977,2455.28399973
2007-10-12,2458.16439032,2453.96688459
2007-10-11,2449.69354762,2445.49296988
2007-10-10,2450.39674876,2446.19010427
2007-10-09,2453.41185297,2449.20612433
2007-10-08,2453.27139098,2449.06660365
2007-10-05,2454.07133455,2449.86663881
2007-10-04,2455.55616604,2451.34987817
2007-10-03,2453.80700921,2449.59956954
2007-10-02,2449.50722328,2445.29625845
2007-10-01,2449.49936955,2445.28772227
2007-09-28,2446.52396025,2442.31092073
2007-09-27,2447.43237835,2443.219915
2007-09-26,2435.30942237,2431.08763407
2007-09-25,2436.22363776,2432.00209902
2007-09-24,2435.83508008,2431.61321126
2007-09-21,2435.89865651,2431.67683332
2007-09-20,2438.56761945,2434.34614342
2007-09-19,2438.62689878,2434.40518383
2007-09-18,2441.2396446,2437.01766403
2007-09-17,2440.95054192,2436.72846233
2007-09-14,2440.62633278,2436.40401206
2007-09-13,2443.8576324,2439.63748036
2007-09-12,2445.64576398,2441.42726039
2007-09-11,2445.99373467,2441.77341038
2007-09-10,2456.65074484,2452.43872952
2007-09-07,2450.642436,2446.42806215
2007-09-06,2449.33895727,2445.12510633
2007-09-05,2446.70482329,2442.48899072
2007-09-04,2457.56600802,2453.35893785
2007-08-31,2459.7193938,2455.51327685
2007-08-30,2457.88846621,2453.68492275
2007-08-29,2451.80575793,2447.59863437
2007-08-28,2456.22589436,2452.02132435
2007-08-27,2455.73233104,2451.52772088
2007-08-24,2451.93024186,2447.71401065
2007-08-23,2443.19987717,2438.97658801
2007-08-22,2443.97192783,2439.74787679
2007-08-21,2443.53262588,2439.30825836
2007-08-20,2442.25486563,2438.02957699
2007-08-17,2441.88198744,2437.65647495
2007-08-16,2440.83691113,2436.61109376
2007-08-15,2442.94341875,2438.71830697
2007-08-14,2439.07262626,2434.84473301
2007-08-13,2431.8236948,2427.58990391
2007-08-10,2435.29783872,2431.06612704
2007-08-09,2437.60931196,2433.37773882
2007-08-08,2442.01969309,2437.79057262
2007-08-07,2440.33929011,2436.10914412
2007-08-06,2440.51233444,2436.27749864
2007-08-03,2441.39467768,2437.15793171
2007-08-02,2438.10248315,2433.86436345
2007-08-01,2437.8396538,2433.60134382
2007-07-31,2439.35785652,2435.12042689
2007-07-30,2437.41605088,2433.17881418
2007-07-27,2435.83738233,2431.59903545
2007-07-26,2426.19081828,2421.94405872
2007-07-25,2428.88348527,2424.63516993
2007-07-24,2426.0278391,2421.77810056
2007-07-23,2420.55444579,2416.30069109
2007-07-20,2421.31307535,2417.05946087
2007-07-19,2417.29726351,2413.04063175
2007-07-18,2417.54402294,2413.2865978
2007-07-17,2410.7407191,2406.47830394
2007-07-16,2408.38856772,2404.12419404
2007-07-13,2397.27052145,2392.99621794
2007-07-12,2400.54926438,2396.2760527
2007-07-11,2400.00965851,2395.73607298
2007-07-10,2401.18692243,2396.90898524
2007-07-09,2401.58486243,2397.30696237
2007-07-06,2401.69077678,2397.41296747
2007-07-05,2398.38701351,2394.10805907
2007-07-03,2398.42474417,2394.14580066
2007-07-02,2400.91948099,2396.64001137
2007-06-29,2395.41989028,2391.13599777
2007-06-28,2397.70857334,2393.42501217
2007-06-27,2399.57279431,2395.29068542
2007-06-26,2400.34119011,2396.05952317
2007-06-25,2393.50504374,2389.22152159
2007-06-22,2391.87890293,2387.59424384
2007-06-21,2391.5988451,2387.31395601
2007-06-20,2391.43956607,2387.15469508
2007-06-19,2387.50714226,2383.22201159
2007-06-18,2383.94016631,2379.65225133
2007-06-15,2376.98538719,2372.69194408
2007-06-14,2379.23526452,2374.94250045
2007-06-13,2381.85355392,2377.56126542
2007-06-12,2380.15054842,2375.85675179
2007-06-11,2380.24530732,2375.95119836
2007-06-08,2374.23085297,2369.93321396
2007-06-07,2378.16711178,2373.872434
2007-06-06,2369.89467415,2365.59322015
2007-06-05,2365.11933052,2360.81434469
2007-06-04,2359.32127909,2355.01212074
2007-06-01,2364.47543138,2360.16955474
2007-05-31,2365.56875644,2361.26360131
2007-05-30,2365.17512224,2360.86971733
2007-05-29,2366.23655549,2361.93164864
2007-05-25,2364.15503073,2359.8484698
2007-05-24,2369.29776471,2364.99295797
2007-05-23,2370.69465192,2366.3899535
2007-05-22,2374.96283895,2370.6614761
2007-05-21,2377.57221109,2373.27228904
2007-05-18,2381.85414727,2377.55620377
2007-05-17,2378.82367014,2374.52429743
2007-05-16,2378.25120875,2373.95169784
2007-05-15,2374.51383009,2370.21135241
2007-05-14,2408.52048008,2404.24852845
2007-05-11,2403.90068031,2399.62528772
2007-05-10,2406.37570352,2402.10153323
2007-05-09,2403.99702343,2399.72179377
2007-05-08,2406.19013091,2401.91444696
2007-05-07,2411.34108895,2407.06768914
2007-05-04,2409.78772885,2405.50962916
2007-05-03,2404.8046716,2400.52403571
2007-05-02,2404.65072966,2400.36996794
2007-05-01,2406.86491672,2402.5843447
2007-04-30,2400.50395182,2396.21960925
2007-04-27,2400.77224039,2396.48887375
2007-04-26,2397.68851837,2393.40251071
2007-04-25,2401.40235762,2397.1184671
2007-04-24,2403.41510584,2399.13221321
2007-04-23,2398.67526236,2394.39077971
2007-04-20,2403.61619487,2399.33529359
2007-04-19,2403.64026845,2399.35898584
2007-04-18,2407.10677221,2402.82643203
2007-04-17,2430.09132075,2425.83194214
2007-04-16,2435.91874792,2431.66275877
2007-04-13,2431.84324342,2427.58425263
2007-04-12,2433.18388199,2428.92538332
2007-04-11,2436.7479575,2432.49174873
2007-04-10,2433.54970263,2429.29286664
2007-04-09,2428.87802149,2424.61686932
2007-04-05,2430.62339799,2426.36214325
2007-04-04,2426.29581369,2422.03293313
2007-04-03,2411.09642095,2406.82131733
2007-04-02,2413.38394923,2409.10974722
2007-03-30,2416.29692643,2412.02473261
2007-03-29,2420.04656754,2415.77594069
2007-03-28,2413.73828446,2409.46218973
2007-03-27,2413.75222932,2409.4762296
2007-03-26,2409.81315102,2405.53480274
2007-03-23,2404.30184399,2400.01982704
2007-03-22,2406.96685889,2402.68633638
2007-03-21,2405.94131423,2401.66016152
2007-03-20,2409.18621286,2404.90707718
2007-03-19,2405.27681054,2400.99601273
2007-03-16,2404.80165169,2400.52087055
2007-03-15,2404.10418217,2399.8231046
2007-03-14,2403.60634424,2399.32505162
2007-03-13,2402.85261137,2398.5708403
2007-03-12,2401.4143533,2397.1318626
2007-03-09,2403.7765039,2399.49462552
2007-03-08,2406.58739038,2402.30547525
2007-03-07,2404.97663197,2400.69355233
2007-03-06,2410.3732341,2406.09394221
2007-03-05,2412.42176416,2408.14335483
2007-03-02,2414.05511933,2409.77641204
2007-03-01,2415.31867709,2411.04014509
2007-02-28,2421.3660695,2417.09178946
2007-02-27,2421.10827339,2416.83406433
2007-02-26,2424.00533905,2419.73269447
2007-02-23,2423.51689658,2419.24407446
2007-02-22,2424.81508931,2420.54268087
2007-02-21,2426.60779528,2422.33556666
2007-02-20,2425.49422661,2421.22129505
2007-02-16,2418.2474108,2413.96863921
2007-02-15,2419.56913353,2415.28943421
2007-02-14,2412.61025598,2408.32588237
2007-02-13,2410.90982633,2406.6247167
2007-02-12,2409.07974501,2404.793698
2007-02-09,2412.17339003,2407.88938554
2007-02-08,2409.35602122,2405.07051614
2007-02-07,2406.73411714,2402.4468303
2007-02-06,2407.72498271,2403.43434228
2007-02-05,2405.67647139,2401.38484964
2007-02-02,2408.00528752,2403.71486202
2007-02-01,2398.35129551,2394.05329473
2007-01-31,2388.33015261,2384.02391846
2007-01-30,2389.5711267,2385.26529496
2007-01-29,2387.68228223,2383.37501733
2007-01-26,2381.57039976,2377.25883136
2007-01-25,2383.32403117,2379.01025159
2007-01-24,1831.42240561,1826.87477836
2007-01-23,1823.22919921,1818.68011371
2007-01-22,1809.40281458,1804.85226189
2007-01-19,1808.84487111,1804.29579516
2007-01-18,1796.77311358,1792.22088617
2007-01-17,1796.13334197,1791.58046794
2007-01-16,1792.79256616,1788.23749936
2007-01-12,1792.67526291,1788.12018319
2007-01-11,1787.02311635,1782.46759108
2007-01-10,1787.13307733,1782.5777107
2007-01-09,1782.9629872,1778.41475259
2007-01-08,1779.4784694,1774.92883205
2007-01-05,1768.33956165,1763.78796917
2007-01-04,1769.56184456,1765.01077385
2007-01-03,1759.20070224,1754.64517917
2006-12-29,1759.75570207,1755.20123499
2006-12-28,1762.07751166,1757.52627063
2006-12-27,1747.68980538,1743.13545366
2006-12-26,1745.1716637,1740.61630252
2006-12-22,1744.09153154,1739.53522203
2006-12-21,1742.9445015,1738.38647317
2006-12-20,1744.28750033,1739.73190774
2006-12-19,1744.02608673,1739.47014694
2006-12-18,1757.50808503,1752.95627114
2006-12-15,1756.86886578,1752.32439824
2006-12-14,1762.39902502,1757.8555963
2006-12-13,1756.43863891,1751.8922653
2006-12-12,1756.19814573,1751.65166178
2006-12-11,1745.7796925,1741.22915631
2006-12-08,1748.54341612,1743.99396016
2006-12-07,1742.00749244,1737.45759632
2006-12-06,1745.71026657,1741.16207622
2006-12-05,1745.95578387,1741.40959289
2006-12-04,1742.98521927,1738.43479416
2006-12-01,1739.17606403,1734.62526247
2006-11-30,1736.38415803,1731.83257971
2006-11-29,1742.03217908,1737.48295446
2006-11-28,1740.29617116,1735.74557933
2006-11-27,1739.98434779,1735.43367228
2006-11-24,1743.49243539,1738.94530903
2006-11-22,1739.66692408,1735.11885811
2006-11-21,1736.47303676,1731.9244391
2006-11-20,1736.00465344,1731.45598049
2006-11-17,1725.1173221,1720.56646256
2006-11-16,1727.83150326,1723.2832322
2006-11-15,1724.03209912,1719.4808539
2006-11-14,1724.24561802,1719.69467144
2006-11-13,1676.58998501,1672.04810943
2006-11-10,1679.66642369,1675.12531458
2006-11-09,1680.39115221,1675.85374577
2006-11-08,1680.00987168,1675.47204157
2006-11-07,1685.11357553,1680.57721513
2006-11-06,1685.26141261,1680.72506692
2006-11-03,1680.70469362,1676.16770247
2006-11-02,1676.39675448,1671.8575368
2006-11-01,1678.12152812,1673.58336993
2006-10-31,1676.05569345,1671.51680345
2006-10-30,1680.05548022,1675.51893482
2006-10-27,1677.59422017,1673.05695312
2006-10-26,1676.72038271,1672.18761775
2006-10-25,1673.05427923,1668.51873075
2006-10-24,1673.16571704,1668.63026376
2006-10-23,1673.16571704,1668.63026376
2006-10-20,1673.78336196,1669.24825341
2006-10-19,1675.97793656,1671.44348145
2006-10-18,1671.90052867,1667.37601454
2006-10-17,1672.96932831,1668.44769807
2006-10-16,1668.05401799,1663.53194489
2006-10-13,1668.9424579,1664.42104962
2006-10-12,1671.482143,1666.96382028
2006-10-11,1665.88699392,1661.36724616
2006-10-10,1668.66659032,1664.15628698
2006-10-09,1662.74048729,1658.22989191
2006-10-06,1663.37183864,1658.86146836
2006-10-05,1660.28541653,1655.77320926
2006-10-04,1657.90888692,1653.41070806
2006-10-03,1657.86434538,1653.36802487
2006-10-02,1655.29864395,1650.79965755
2006-09-29,1654.19204229,1649.69756436
2006-09-28,1659.77516144,1655.2811859
2006-09-27,1656.32566383,1651.83090562
2006-09-26,1653.18805553,1648.69143532
2006-09-25,1648.38454276,1643.90165298
2006-09-22,1649.57724818,1645.09487924
2006-09-21,1649.1834954,1644.70095254
2006-09-20,1648.66799643,1644.18541972
2006-09-19,1645.11192924,1640.62793761
2006-09-18,1642.78487191,1638.30029718
2006-09-15,1643.60976211,1639.12891982
2006-09-14,1641.04464939,1636.56270009
2006-09-13,1640.42399517,1635.94156984
2006-09-12,1624.01591809,1619.53244225
2006-09-11,1628.58661347,1624.10577462
2006-09-08,1625.61337539,1621.13219871
2006-09-07,1625.7589595,1621.27808822
2006-09-06,1628.8565912,1624.378265
2006-09-05,1619.50116976,1615.02190738
2006-09-01,1619.21699415,1614.73776633
2006-08-31,1619.27953816,1614.80086033
2006-08-30,1618.30119461,1613.82182849
2006-08-29,1621.05357957,1616.5747687
2006-08-28,1622.86983375,1618.39409035
2006-08-25,1621.97752869,1617.50132873
2006-08-24,1612.78962604,1608.31424402
2006-08-23,1614.22773981,1609.75436596
2006-08-22,1616.54219116,1612.07105877
2006-08-21,1617.88222582,1613.41714557
2006-08-18,1618.52116559,1614.06140929
2006-08-17,1616.15351753,1611.69060134
2006-08-16,1613.58526195,1609.12161953
2006-08-15,1609.4201727,1604.95508442
2006-08-14,1593.40395088,1588.94215353
2006-08-11,1594.53320884,1590.07626723
2006-08-10,1595.80391734,1591.35108044
2006-08-09,1590.4419844,1585.98861427
2006-08-08,1596.12611586,1591.67261869
2006-08-07,1596.23351202,1591.78370681
2006-08-04,1591.08007776,1586.63064882
2006-08-03,1591.82099164,1587.37279606
2006-08-02,1590.36721497,1585.92764352
2006-08-01,1593.90001049,1589.46787742
2006-07-31,1585.37774897,1580.94639691
2006-07-28,1584.90330459,1580.47444625
2006-07-27,1581.98267462,1577.55383573
2006-07-26,1583.23668178,1578.80902737
2006-07-25,1580.57856047,1576.15016097
2006-07-24,1578.37126179,1573.94253261
2006-07-21,1569.37733571,1564.950985
2006-07-20,1563.62345056,1559.19629166
2006-07-19,1579.62468598,1575.20143128
2006-07-18,1577.06858944,1572.64267998
2006-07-17,1578.27734202,1573.85174183
2006-07-14,1578.32201245,1573.90591389
2006-07-13,1578.12274836,1573.70660894
2006-07-12,1579.19501891,1574.78104985
2006-07-11,1571.66048486,1567.24465153
2006-07-10,1563.85210909,1559.43674045
2006-07-07,1556.90381087,1552.50943774
2006-07-06,1546.76933658,1542.40068973
2006-07-05,1542.57185112,1538.1992289
2006-07-03,1537.66537354,1533.29174641
2006-06-30,1536.07498097,1531.70034309
2006-06-29,1536.57679454,1532.20400865
2006-06-28,1536.02594803,1531.65276292
2006-06-27,1543.42918233,1539.04266109
2006-06-26,1543.14268239,1538.74263879
2006-06-23,1543.53814914,1539.13878626
2006-06-22,1543.6449532,1539.24616533
2006-06-21,1531.89641733,1527.49895642
2006-06-20,1532.21808945,1527.82243906
2006-06-19,1527.85504642,1523.45898182
2006-06-16,1526.79857483,1522.40236987
2006-06-15,1523.29469227,1518.8976326
2006-06-14,1517.09941289,1512.70267172
2006-06-13,1521.66789012,1517.27064794
2006-06-12,1524.58187691,1520.1863583
2006-06-09,1523.89712616,1519.50125776
2006-06-08,1523.85387006,1519.46021134
2006-06-07,1520.86195918,1516.46776767
2006-06-06,1519.57271002,1515.17588893
2006-06-05,1523.81539637,1519.41866404
2006-06-02,1524.55087312,1520.15434721
2006-06-01,1524.19330539,1519.79672119
2006-05-31,1527.53648447,1523.14003593
2006-05-30,1526.19797241,1521.8014319
2006-05-26,1515.5921564,1511.19652322
2006-05-25,1499.06060053,1494.6706266
2006-05-24,1503.15345653,1498.76408582
2006-05-23,1506.37885641,1501.99486069
2006-05-22,1504.12485792,1499.7387647
2006-05-19,1504.035452,1499.64917544
2006-05-18,1502.00582836,1497.61796935
2006-05-17,1505.13790947,1500.75508124
2006-05-16,1502.72739559,1498.33885405
2006-05-15,1492.48254462,1488.09693402
2006-05-12,1492.71089605,1488.3203553
2006-05-11,1493.19625747,1488.80610213
2006-05-10,1489.26723808,1484.87687834
2006-05-09,1491.1950799,1486.80729489
2006-05-08,1492.25588136,1487.86823545
